player_url,id,name,continent,tournaments,scrape_time
https://liquipedia.net/halo/SolaR,SolaR,Simon Racher,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Soldier187,Soldier187,Marcos Sanchez,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/SoulSnipe,SoulSnipe,Michael Girgis,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Soviet,Soviet,Dmitriy Gulyan,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Spartan,Spartan,Tyler Ganza,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Speed,Speed,Maik Dyck,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Squallaye,Squallaye,Nathan Kostal,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Square,Square,Jack Mchugh,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Squashy,Squashy,Josh Greener,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/StelluR,StelluR,Braedon Boettcher,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Str8_SicK,Str8 SicK,Cory Sloss,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Strikeyy,Strikeyy,Luis Romero,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/StrongSide,StrongSide,Michael Cavanaugh,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Suddoth_1,Suddoth 1,Michael Suddoth Jr.,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Suddoth_2,Suddoth 2,James Suddoth,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/SuperCC,SuperCC,Chase Cavuto,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Suspector,Suspector,Ayden Hill,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Swift_Kill,Swift Kill,Alex Ramirez,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Swish,Swish,Kyle Ahlberg,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/TaLic,TaLic,Shannon Jutard,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Tapping_Buttons,Tapping Buttons,Josbe Valadez,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Taulek,Taulek,Hunter Davis,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/TchiK,TchiK,Sébastien Darriet,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/TireIron,TireIron,Tyler Mara,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/TiZoXiC,TiZoXiC,Joseph Capetillo,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/TriczR,TriczR,David Schmidt,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/TriPPPeY,TriPPPeY,Joey Taylor,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Triton,Triton,James Bolling,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Tsquared,Tsquared,Thomas Taylor,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Tuf0xy,tuf0xy,Perry Kenyon,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Tusk,Tusk,Daniel Ruiz,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Tylenul,Tylenul,Alec Mumper,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Vampt,Vampt,Keegan Phelps,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Vetra,Vetra,Cody,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/VexZeus,VexZeus,Conor Scally,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Victory_X,Victory X,Cameron Thorlakson,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Voltage,Voltage,Matthew Barker,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Walshy,Walshy,David Walsh,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/WarLord,WarLord,Stuart Graham,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Wensoar,Wensoar,Jake Gittemeier,North_America,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Wrath,Wrath,Dylan Wilcox,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Zerkil,Zerkil,Hayden Staveley,Asia_Pacific,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Zhuh,Zhuh,Morgan Bower,Europe,,2021-12-31T12:50:26Z
https://liquipedia.net/halo/Zurka,Zurka,Spencer Rash,North_America,,2021-12-31T12:50:26Z
,IGotUrPistola,,,,2021-12-31T12:50:26Z
,Nugget,,,,2021-12-31T12:50:26Z
,Ogre2,,,,2021-12-31T12:50:26Z
,randa,,,,2021-12-31T12:50:26Z
,Reaper,,,,2021-12-31T12:50:26Z
,SeptiQ,,,,2021-12-31T12:50:26Z
,Totz,,,,2021-12-31T12:50:26Z
